event_id,objects,caption,start_time,end_time,frame_count,frame_ids,suspicious
160,['car'],Movement detected for car: a parking lot with cars parked in it,5.538866666666667,5.538866666666667,3,"['frame_0166.jpg', 'frame_0166.jpg', 'frame_0166.jpg']",False
161,['car'],Movement detected for car: a parking lot with cars parked in it,5.572233333333335,5.572233333333335,3,"['frame_0167.jpg', 'frame_0167.jpg', 'frame_0167.jpg']",False
162,['car'],Movement detected for car: a parking lot with cars parked in it,5.605600000000001,5.605600000000001,3,"['frame_0168.jpg', 'frame_0168.jpg', 'frame_0168.jpg']",False
163,['car'],Movement detected for car: a parking lot with cars parked in it,5.638966666666667,5.638966666666667,3,"['frame_0169.jpg', 'frame_0169.jpg', 'frame_0169.jpg']",False
164,['car'],Movement detected for car: a parking lot with cars parked in it,5.672333333333333,5.672333333333333,2,"['frame_0170.jpg', 'frame_0170.jpg']",False
165,['car'],Movement detected for car: a parking lot with cars parked in it,5.7057,5.7057,2,"['frame_0171.jpg', 'frame_0171.jpg']",False
166,['car'],Movement detected for car: a parking lot with cars parked in it,5.739066666666667,5.739066666666667,2,"['frame_0172.jpg', 'frame_0172.jpg']",False
167,['car'],Movement detected for car: a parking lot with cars parked in it,5.772433333333334,5.772433333333334,3,"['frame_0173.jpg', 'frame_0173.jpg', 'frame_0173.jpg']",False
168,['car'],Movement detected for car: a parking lot with cars parked in it,5.8058000000000005,5.8058000000000005,3,"['frame_0174.jpg', 'frame_0174.jpg', 'frame_0174.jpg']",False
169,['car'],Movement detected for car: a parking lot with cars parked in it,5.839166666666667,5.839166666666667,3,"['frame_0175.jpg', 'frame_0175.jpg', 'frame_0175.jpg']",False
170,['car'],Movement detected for car: a parking lot with cars parked in it,5.872533333333334,5.872533333333334,2,"['frame_0176.jpg', 'frame_0176.jpg']",False
171,['car'],Movement detected for car: a parking lot with cars parked in it,5.9059,5.9059,2,"['frame_0177.jpg', 'frame_0177.jpg']",False
172,['car'],Movement detected for car: a parking lot with cars parked in it,5.939266666666667,5.939266666666667,2,"['frame_0178.jpg', 'frame_0178.jpg']",False
173,['car'],Movement detected for car: a parking lot with cars parked in it,5.9726333333333335,5.9726333333333335,4,"['frame_0179.jpg', 'frame_0179.jpg', 'frame_0179.jpg', 'frame_0179.jpg']",False
174,['car'],Movement detected for car: a parking lot with cars parked in it,6.006,6.006,2,"['frame_0180.jpg', 'frame_0180.jpg']",False
175,['car'],Movement detected for car: a parking lot with cars parked in it,6.039366666666667,6.039366666666667,1,['frame_0181.jpg'],False
176,['car'],Movement detected for car: a parking lot with cars parked in it,6.072733333333334,6.072733333333334,2,"['frame_0182.jpg', 'frame_0182.jpg']",False
177,['car'],Movement detected for car: a parking lot with cars parked in it,6.1061000000000005,6.1061000000000005,2,"['frame_0183.jpg', 'frame_0183.jpg']",False
178,['car'],Movement detected for car: a parking lot with cars parked in it,6.139466666666667,6.139466666666667,1,['frame_0184.jpg'],False
179,['car'],Movement detected for car: a parking lot with cars parked in it,6.172833333333334,6.172833333333334,1,['frame_0185.jpg'],False
180,['car'],Movement detected for car: a parking lot with cars parked in it,6.2062,6.2062,2,"['frame_0186.jpg', 'frame_0186.jpg']",False
181,['car'],Movement detected for car: a parking lot with cars parked in it,6.239566666666667,6.239566666666667,2,"['frame_0187.jpg', 'frame_0187.jpg']",False
182,['car'],Movement detected for car: a parking lot with cars parked in it,6.2729333333333335,6.2729333333333335,1,['frame_0188.jpg'],False
183,['car'],Movement detected for car: a parking lot with cars parked in it,6.3063,6.3063,2,"['frame_0189.jpg', 'frame_0189.jpg']",False
184,['car'],Movement detected for car: a parking lot with cars parked in it,6.339666666666667,6.339666666666667,2,"['frame_0190.jpg', 'frame_0190.jpg']",False
185,['car'],Movement detected for car: a parking lot with cars parked in it,6.373033333333334,6.373033333333334,3,"['frame_0191.jpg', 'frame_0191.jpg', 'frame_0191.jpg']",False
186,['car'],Movement detected for car: a parking lot with cars parked in it,6.4064000000000005,6.4064000000000005,2,"['frame_0192.jpg', 'frame_0192.jpg']",False
187,['car'],Movement detected for car: a parking lot with cars parked in it,6.439766666666667,6.439766666666667,2,"['frame_0193.jpg', 'frame_0193.jpg']",False
188,['car'],Movement detected for car: a parking lot with cars parked in it,6.473133333333334,6.473133333333334,2,"['frame_0194.jpg', 'frame_0194.jpg']",False
189,['car'],Movement detected for car: a parking lot with cars parked in it,6.5065,6.5065,3,"['frame_0195.jpg', 'frame_0195.jpg', 'frame_0195.jpg']",False
190,['car'],Movement detected for car: a parking lot with cars parked in it,6.539866666666667,6.539866666666667,3,"['frame_0196.jpg', 'frame_0196.jpg', 'frame_0196.jpg']",False
191,['car'],Movement detected for car: a parking lot with cars parked in it,6.5732333333333335,6.5732333333333335,2,"['frame_0197.jpg', 'frame_0197.jpg']",False
192,['car'],Movement detected for car: a parking lot with cars parked in it,6.6066,6.6066,2,"['frame_0198.jpg', 'frame_0198.jpg']",False
193,['car'],Movement detected for car: a parking lot with cars parked in it,6.639966666666667,6.639966666666667,1,['frame_0199.jpg'],False
194,['car'],Movement detected for car: a parking lot with cars parked in it,6.673333333333334,6.673333333333334,1,['frame_0200.jpg'],False
195,['car'],Movement detected for car: a parking lot with cars parked in it,6.7067000000000005,6.7067000000000005,1,['frame_0201.jpg'],False
196,['car'],Movement detected for car: a parking lot with cars parked in it,6.740066666666667,6.740066666666667,2,"['frame_0202.jpg', 'frame_0202.jpg']",False
197,['car'],Movement detected for car: a parking lot with cars parked in it,6.773433333333334,6.773433333333334,4,"['frame_0203.jpg', 'frame_0203.jpg', 'frame_0203.jpg', 'frame_0203.jpg']",False
198,['car'],Movement detected for car: a parking lot with cars parked in it,6.8068,6.8068,2,"['frame_0204.jpg', 'frame_0204.jpg']",False
199,['car'],Movement detected for car: a parking lot with cars parked in it,6.840166666666667,6.840166666666667,3,"['frame_0205.jpg', 'frame_0205.jpg', 'frame_0205.jpg']",False
200,['car'],Movement detected for car: a parking lot with cars parked in it,6.8735333333333335,6.8735333333333335,2,"['frame_0206.jpg', 'frame_0206.jpg']",False
201,['car'],Movement detected for car: a parking lot with cars parked in it,6.9069,6.9069,2,"['frame_0207.jpg', 'frame_0207.jpg']",False
202,['car'],Movement detected for car: a parking lot with cars parked in it,6.940266666666667,6.940266666666667,1,['frame_0208.jpg'],False
203,['car'],Movement detected for car: a parking lot with cars parked in it,6.973633333333334,6.973633333333334,2,"['frame_0209.jpg', 'frame_0209.jpg']",False
204,['car'],Movement detected for car: a parking lot with cars parked in it,7.007000000000001,7.007000000000001,2,"['frame_0210.jpg', 'frame_0210.jpg']",False
205,['car'],Movement detected for car: a parking lot with cars parked in it,7.040366666666667,7.040366666666667,3,"['frame_0211.jpg', 'frame_0211.jpg', 'frame_0211.jpg']",False
206,['car'],Movement detected for car: a parking lot with cars parked in it,7.073733333333334,7.073733333333334,2,"['frame_0212.jpg', 'frame_0212.jpg']",False
207,['car'],Movement detected for car: a parking lot with cars parked in it,7.1071,7.1071,2,"['frame_0213.jpg', 'frame_0213.jpg']",False
208,['car'],Movement detected for car: a parking lot with cars parked in it,7.140466666666667,7.140466666666667,3,"['frame_0214.jpg', 'frame_0214.jpg', 'frame_0214.jpg']",False
209,['car'],Movement detected for car: a parking lot with cars parked in it,7.1738333333333335,7.1738333333333335,2,"['frame_0215.jpg', 'frame_0215.jpg']",False
210,['car'],Movement detected for car: a parking lot with cars parked in it,7.207200000000001,7.207200000000001,1,['frame_0216.jpg'],False
211,['car'],Movement detected for car: a parking lot with cars parked in it,7.240566666666667,7.240566666666667,1,['frame_0217.jpg'],False
212,['car'],Movement detected for car: a parking lot with cars parked in it,7.273933333333334,7.273933333333334,1,['frame_0218.jpg'],False
213,['car'],Movement detected for car: a parking lot with cars parked in it,7.307300000000001,7.307300000000001,1,['frame_0219.jpg'],False
214,['car'],Movement detected for car: a parking lot with cars parked in it,7.340666666666667,7.340666666666667,1,['frame_0220.jpg'],False
215,['car'],Movement detected for car: a parking lot with cars parked in it,7.374033333333334,7.374033333333334,1,['frame_0221.jpg'],False
216,['car'],Movement detected for car: a parking lot with cars parked in it,7.4074,7.4074,2,"['frame_0222.jpg', 'frame_0222.jpg']",False
217,['car'],Movement detected for car: a parking lot with cars parked in it,7.440766666666667,7.440766666666667,2,"['frame_0223.jpg', 'frame_0223.jpg']",False
218,['car'],Movement detected for car: a parking lot with cars parked in it,7.474133333333333,7.474133333333333,2,"['frame_0224.jpg', 'frame_0224.jpg']",False
219,['car'],Movement detected for car: a parking lot with cars parked in it,7.5075,7.5075,4,"['frame_0225.jpg', 'frame_0225.jpg', 'frame_0225.jpg', 'frame_0225.jpg']",False
220,['car'],Movement detected for car: a parking lot with cars parked in it,7.540866666666667,7.540866666666667,4,"['frame_0226.jpg', 'frame_0226.jpg', 'frame_0226.jpg', 'frame_0226.jpg']",False
221,['car'],Movement detected for car: a parking lot with cars parked in it,7.574233333333334,7.574233333333334,2,"['frame_0227.jpg', 'frame_0227.jpg']",False
222,['car'],Movement detected for car: a parking lot with cars parked in it,7.607600000000001,7.607600000000001,2,"['frame_0228.jpg', 'frame_0228.jpg']",False
223,['car'],Movement detected for car: a parking lot with cars parked in it,7.640966666666667,7.640966666666667,3,"['frame_0229.jpg', 'frame_0229.jpg', 'frame_0229.jpg']",False
224,['car'],Movement detected for car: a parking lot with cars parked in it,7.674333333333334,7.674333333333334,3,"['frame_0230.jpg', 'frame_0230.jpg', 'frame_0230.jpg']",False
225,['car'],Movement detected for car: a parking lot with cars parked in it,7.7077,7.7077,3,"['frame_0231.jpg', 'frame_0231.jpg', 'frame_0231.jpg']",False
226,['car'],Movement detected for car: a parking lot with cars parked in it,7.741066666666667,7.741066666666667,2,"['frame_0232.jpg', 'frame_0232.jpg']",False
227,['car'],Movement detected for car: a parking lot with cars parked in it,7.774433333333333,7.774433333333333,2,"['frame_0233.jpg', 'frame_0233.jpg']",False
228,['car'],Movement detected for car: a parking lot with cars parked in it,7.8078,7.8078,2,"['frame_0234.jpg', 'frame_0234.jpg']",False
229,['car'],Movement detected for car: a parking lot with cars parked in it,7.841166666666667,7.841166666666667,2,"['frame_0235.jpg', 'frame_0235.jpg']",False
230,['car'],Movement detected for car: a parking lot with cars parked in it,7.874533333333334,7.874533333333334,2,"['frame_0236.jpg', 'frame_0236.jpg']",False
231,['car'],Movement detected for car: a parking lot with cars parked in it,7.907900000000001,7.907900000000001,2,"['frame_0237.jpg', 'frame_0237.jpg']",False
232,['car'],Movement detected for car: a parking lot with cars parked in it,7.941266666666667,7.941266666666667,2,"['frame_0238.jpg', 'frame_0238.jpg']",False
233,['car'],Movement detected for car: a parking lot with cars parked in it,7.974633333333334,7.974633333333334,3,"['frame_0239.jpg', 'frame_0239.jpg', 'frame_0239.jpg']",False
234,['car'],Movement detected for car: a parking lot with cars parked in it,8.008000000000001,8.008000000000001,3,"['frame_0240.jpg', 'frame_0240.jpg', 'frame_0240.jpg']",False
235,['car'],Movement detected for car: a parking lot with cars parked in it,8.041366666666667,8.041366666666667,3,"['frame_0241.jpg', 'frame_0241.jpg', 'frame_0241.jpg']",False
236,['car'],Movement detected for car: a parking lot with cars parked in it,8.074733333333334,8.074733333333334,4,"['frame_0242.jpg', 'frame_0242.jpg', 'frame_0242.jpg', 'frame_0242.jpg']",False
237,['car'],Movement detected for car: a parking lot with cars parked in it,8.1081,8.1081,4,"['frame_0243.jpg', 'frame_0243.jpg', 'frame_0243.jpg', 'frame_0243.jpg']",False
238,['car'],Movement detected for car: a parking lot with cars parked in it,8.141466666666666,8.141466666666666,3,"['frame_0244.jpg', 'frame_0244.jpg', 'frame_0244.jpg']",False
239,['car'],Movement detected for car: a parking lot with cars parked in it,8.174833333333334,8.174833333333334,2,"['frame_0245.jpg', 'frame_0245.jpg']",False
240,['car'],Movement detected for car: a parking lot with cars parked in it,8.2082,8.2082,3,"['frame_0246.jpg', 'frame_0246.jpg', 'frame_0246.jpg']",False
241,['car'],Movement detected for car: a parking lot with cars parked in it,8.241566666666667,8.241566666666667,3,"['frame_0247.jpg', 'frame_0247.jpg', 'frame_0247.jpg']",False
242,['car'],Movement detected for car: a parking lot with cars parked in it,8.274933333333333,8.274933333333333,2,"['frame_0248.jpg', 'frame_0248.jpg']",False
243,['car'],Movement detected for car: a parking lot with cars parked in it,8.308300000000001,8.308300000000001,4,"['frame_0249.jpg', 'frame_0249.jpg', 'frame_0249.jpg', 'frame_0249.jpg']",False
244,['car'],Movement detected for car: a parking lot with cars parked in it,8.341666666666667,8.341666666666667,4,"['frame_0250.jpg', 'frame_0250.jpg', 'frame_0250.jpg', 'frame_0250.jpg']",False
245,['car'],Movement detected for car: a parking lot with cars parked in it,8.375033333333334,8.375033333333334,5,"['frame_0251.jpg', 'frame_0251.jpg', 'frame_0251.jpg', 'frame_0251.jpg', 'frame_0251.jpg']",False
246,['car'],Movement detected for car: a parking lot with cars parked in it,8.4084,8.4084,3,"['frame_0252.jpg', 'frame_0252.jpg', 'frame_0252.jpg']",False
247,['car'],Movement detected for car: a parking lot with cars parked in it,8.441766666666666,8.441766666666666,2,"['frame_0253.jpg', 'frame_0253.jpg']",False
248,['car'],Movement detected for car: a parking lot with cars parked in it,8.475133333333334,8.475133333333334,3,"['frame_0254.jpg', 'frame_0254.jpg', 'frame_0254.jpg']",False
249,['car'],Movement detected for car: a parking lot with cars parked in it,8.5085,8.5085,3,"['frame_0255.jpg', 'frame_0255.jpg', 'frame_0255.jpg']",False
250,['car'],Movement detected for car: a parking lot with cars parked in it,8.541866666666667,8.541866666666667,2,"['frame_0256.jpg', 'frame_0256.jpg']",False
251,['car'],Movement detected for car: a parking lot with cars parked in it,8.575233333333333,8.575233333333333,3,"['frame_0257.jpg', 'frame_0257.jpg', 'frame_0257.jpg']",False
252,['car'],Movement detected for car: a parking lot with cars parked in it,8.608600000000001,8.608600000000001,3,"['frame_0258.jpg', 'frame_0258.jpg', 'frame_0258.jpg']",False
253,['car'],Movement detected for car: a parking lot with cars parked in it,8.641966666666667,8.641966666666667,3,"['frame_0259.jpg', 'frame_0259.jpg', 'frame_0259.jpg']",False
254,['car'],Movement detected for car: a parking lot with cars parked in it,8.675333333333334,8.675333333333334,3,"['frame_0260.jpg', 'frame_0260.jpg', 'frame_0260.jpg']",False
255,['car'],Movement detected for car: a parking lot with cars parked in it,8.7087,8.7087,3,"['frame_0261.jpg', 'frame_0261.jpg', 'frame_0261.jpg']",False
256,['car'],Movement detected for car: a parking lot with cars parked in it,8.742066666666666,8.742066666666666,2,"['frame_0262.jpg', 'frame_0262.jpg']",False
257,['car'],Movement detected for car: a parking lot with cars parked in it,8.775433333333334,8.775433333333334,1,['frame_0263.jpg'],False
258,['car'],Movement detected for car: a parking lot with cars parked in it,8.8088,8.8088,1,['frame_0264.jpg'],False
259,['car'],Movement detected for car: a parking lot with cars parked in it,8.842166666666667,8.842166666666667,1,['frame_0265.jpg'],False
260,['car'],Movement detected for car: a parking lot with cars parked in it,8.875533333333333,8.875533333333333,2,"['frame_0266.jpg', 'frame_0266.jpg']",False
261,['car'],Movement detected for car: a parking lot with cars parked in it,8.908900000000001,8.908900000000001,2,"['frame_0267.jpg', 'frame_0267.jpg']",False
262,['car'],Movement detected for car: a parking lot with cars parked in it,8.942266666666667,8.942266666666667,3,"['frame_0268.jpg', 'frame_0268.jpg', 'frame_0268.jpg']",False
263,['car'],Movement detected for car: a parking lot with cars parked in it,8.975633333333334,8.975633333333334,3,"['frame_0269.jpg', 'frame_0269.jpg', 'frame_0269.jpg']",False
264,['car'],Movement detected for car: a parking lot with cars parked in it,9.009,9.009,2,"['frame_0270.jpg', 'frame_0270.jpg']",False
265,['car'],Movement detected for car: a parking lot with cars parked in it,9.042366666666666,9.042366666666666,2,"['frame_0271.jpg', 'frame_0271.jpg']",False
266,['car'],Movement detected for car: a parking lot with cars parked in it,9.075733333333334,9.075733333333334,2,"['frame_0272.jpg', 'frame_0272.jpg']",False
267,['car'],Movement detected for car: a parking lot with cars parked in it,9.1091,9.1091,2,"['frame_0273.jpg', 'frame_0273.jpg']",False
268,['car'],Movement detected for car: a parking lot with cars parked in it,9.142466666666667,9.142466666666667,2,"['frame_0274.jpg', 'frame_0274.jpg']",False
269,['car'],Movement detected for car: a parking lot with cars parked in it,9.175833333333332,9.175833333333332,2,"['frame_0275.jpg', 'frame_0275.jpg']",False
270,['car'],Movement detected for car: a parking lot with cars parked in it,9.2092,9.2092,2,"['frame_0276.jpg', 'frame_0276.jpg']",False
271,['car'],Movement detected for car: a parking lot with cars parked in it,9.242566666666669,9.242566666666669,2,"['frame_0277.jpg', 'frame_0277.jpg']",False
272,['car'],Movement detected for car: a parking lot with cars parked in it,9.275933333333334,9.275933333333334,2,"['frame_0278.jpg', 'frame_0278.jpg']",False
273,['car'],Movement detected for car: a parking lot with cars parked in it,9.3093,9.3093,2,"['frame_0279.jpg', 'frame_0279.jpg']",False
274,['car'],Movement detected for car: a parking lot with cars parked in it,9.342666666666666,9.342666666666666,2,"['frame_0280.jpg', 'frame_0280.jpg']",False
275,['car'],Movement detected for car: a parking lot with cars parked in it,9.376033333333334,9.376033333333334,2,"['frame_0281.jpg', 'frame_0281.jpg']",False
276,['car'],Movement detected for car: a parking lot with cars parked in it,9.4094,9.4094,2,"['frame_0282.jpg', 'frame_0282.jpg']",False
277,['car'],Movement detected for car: a parking lot with cars parked in it,9.442766666666667,9.442766666666667,2,"['frame_0283.jpg', 'frame_0283.jpg']",False
278,['car'],Movement detected for car: a parking lot with cars parked in it,9.476133333333332,9.476133333333332,1,['frame_0284.jpg'],False
279,['car'],Movement detected for car: a parking lot with cars parked in it,9.5095,9.5095,2,"['frame_0285.jpg', 'frame_0285.jpg']",False
280,['car'],Movement detected for car: a parking lot with cars parked in it,9.542866666666669,9.542866666666669,2,"['frame_0286.jpg', 'frame_0286.jpg']",False
281,['car'],Movement detected for car: a parking lot with cars parked in it,9.576233333333333,9.576233333333333,2,"['frame_0287.jpg', 'frame_0287.jpg']",False
282,['car'],Movement detected for car: a parking lot with cars parked in it,9.6096,9.6096,2,"['frame_0288.jpg', 'frame_0288.jpg']",False
283,['car'],Movement detected for car: a parking lot with cars parked in it,9.642966666666668,9.642966666666668,2,"['frame_0289.jpg', 'frame_0289.jpg']",False
284,['car'],Movement detected for car: a parking lot with cars parked in it,9.676333333333334,9.676333333333334,2,"['frame_0290.jpg', 'frame_0290.jpg']",False
285,['car'],Movement detected for car: a parking lot with cars parked in it,9.7097,9.7097,2,"['frame_0291.jpg', 'frame_0291.jpg']",False
286,['car'],Movement detected for car: a parking lot with cars parked in it,9.743066666666667,9.743066666666667,2,"['frame_0292.jpg', 'frame_0292.jpg']",False
287,['car'],Movement detected for car: a parking lot with cars parked in it,9.776433333333332,9.776433333333332,2,"['frame_0293.jpg', 'frame_0293.jpg']",False
288,['car'],Movement detected for car: a parking lot with cars parked in it,9.8098,9.8098,3,"['frame_0294.jpg', 'frame_0294.jpg', 'frame_0294.jpg']",False
289,['car'],Movement detected for car: a parking lot with cars parked in it,9.843166666666669,9.843166666666669,2,"['frame_0295.jpg', 'frame_0295.jpg']",False
290,['car'],Movement detected for car: a parking lot with cars parked in it,9.876533333333334,9.876533333333334,1,['frame_0296.jpg'],False
291,['car'],Movement detected for car: a parking lot with cars parked in it,9.9099,9.9099,1,['frame_0297.jpg'],False
292,['car'],Movement detected for car: a parking lot with cars parked in it,9.943266666666668,9.943266666666668,1,['frame_0298.jpg'],False
293,['car'],Movement detected for car: a parking lot with cars parked in it,9.976633333333334,9.976633333333334,2,"['frame_0299.jpg', 'frame_0299.jpg']",False
294,['car'],Movement detected for car: a parking lot with cars parked in it,10.01,10.01,2,"['frame_0300.jpg', 'frame_0300.jpg']",False
295,['car'],Movement detected for car: a parking lot with cars parked in it,10.043366666666667,10.043366666666667,2,"['frame_0301.jpg', 'frame_0301.jpg']",False
296,['car'],Movement detected for car: a parking lot with cars parked in it,10.076733333333332,10.076733333333332,3,"['frame_0302.jpg', 'frame_0302.jpg', 'frame_0302.jpg']",False
297,['car'],Movement detected for car: a parking lot with cars parked in it,10.1101,10.1101,3,"['frame_0303.jpg', 'frame_0303.jpg', 'frame_0303.jpg']",False
298,['car'],Movement detected for car: a parking lot with cars parked in it,10.143466666666669,10.143466666666669,3,"['frame_0304.jpg', 'frame_0304.jpg', 'frame_0304.jpg']",False
299,['car'],Movement detected for car: a parking lot with cars parked in it,10.176833333333336,10.176833333333336,2,"['frame_0305.jpg', 'frame_0305.jpg']",False
300,['car'],Movement detected for car: a parking lot with cars parked in it,10.2102,10.2102,4,"['frame_0306.jpg', 'frame_0306.jpg', 'frame_0306.jpg', 'frame_0306.jpg']",False
301,['car'],Movement detected for car: a parking lot with cars parked in it,10.243566666666668,10.243566666666668,3,"['frame_0307.jpg', 'frame_0307.jpg', 'frame_0307.jpg']",False
302,['car'],Movement detected for car: a parking lot with cars parked in it,10.276933333333334,10.276933333333334,4,"['frame_0308.jpg', 'frame_0308.jpg', 'frame_0308.jpg', 'frame_0308.jpg']",False
303,['car'],Movement detected for car: a parking lot with cars parked in it,10.3103,10.3103,3,"['frame_0309.jpg', 'frame_0309.jpg', 'frame_0309.jpg']",False
304,['car'],Movement detected for car: a parking lot with cars parked in it,10.343666666666667,10.343666666666667,4,"['frame_0310.jpg', 'frame_0310.jpg', 'frame_0310.jpg', 'frame_0310.jpg']",False
305,['car'],Movement detected for car: a parking lot with cars parked in it,10.377033333333332,10.377033333333332,4,"['frame_0311.jpg', 'frame_0311.jpg', 'frame_0311.jpg', 'frame_0311.jpg']",False
306,['car'],Movement detected for car: a parking lot with cars parked in it,10.4104,10.4104,4,"['frame_0312.jpg', 'frame_0312.jpg', 'frame_0312.jpg', 'frame_0312.jpg']",False
307,['car'],Movement detected for car: a parking lot with cars parked in it,10.443766666666669,10.443766666666669,4,"['frame_0313.jpg', 'frame_0313.jpg', 'frame_0313.jpg', 'frame_0313.jpg']",False
308,['car'],Movement detected for car: a parking lot with cars parked in it,10.477133333333336,10.477133333333336,4,"['frame_0314.jpg', 'frame_0314.jpg', 'frame_0314.jpg', 'frame_0314.jpg']",False
309,['car'],Movement detected for car: a parking lot with cars parked in it,10.5105,10.5105,4,"['frame_0315.jpg', 'frame_0315.jpg', 'frame_0315.jpg', 'frame_0315.jpg']",False
310,['car'],Movement detected for car: a parking lot with cars parked in it,10.543866666666668,10.543866666666668,3,"['frame_0316.jpg', 'frame_0316.jpg', 'frame_0316.jpg']",False
311,['car'],Movement detected for car: a parking lot with cars parked in it,10.577233333333334,10.577233333333334,4,"['frame_0317.jpg', 'frame_0317.jpg', 'frame_0317.jpg', 'frame_0317.jpg']",False
312,['car'],Movement detected for car: a parking lot with cars parked in it,10.6106,10.6106,4,"['frame_0318.jpg', 'frame_0318.jpg', 'frame_0318.jpg', 'frame_0318.jpg']",False
313,['car'],Movement detected for car: a parking lot with cars parked in it,10.643966666666667,10.643966666666667,4,"['frame_0319.jpg', 'frame_0319.jpg', 'frame_0319.jpg', 'frame_0319.jpg']",False
314,['car'],Movement detected for car: a parking lot with cars parked in it,10.677333333333332,10.677333333333332,4,"['frame_0320.jpg', 'frame_0320.jpg', 'frame_0320.jpg', 'frame_0320.jpg']",False
315,['car'],Movement detected for car: a parking lot with cars parked in it,10.7107,10.7107,5,"['frame_0321.jpg', 'frame_0321.jpg', 'frame_0321.jpg', 'frame_0321.jpg', 'frame_0321.jpg']",False
316,['car'],Movement detected for car: a parking lot with cars parked in it,10.744066666666669,10.744066666666669,4,"['frame_0322.jpg', 'frame_0322.jpg', 'frame_0322.jpg', 'frame_0322.jpg']",False
317,['car'],Movement detected for car: a parking lot with cars parked in it,10.777433333333336,10.777433333333336,5,"['frame_0323.jpg', 'frame_0323.jpg', 'frame_0323.jpg', 'frame_0323.jpg', 'frame_0323.jpg']",False
318,['car'],Movement detected for car: a parking lot with cars parked in it,10.8108,10.8108,4,"['frame_0324.jpg', 'frame_0324.jpg', 'frame_0324.jpg', 'frame_0324.jpg']",False
319,['car'],Movement detected for car: a parking lot with cars parked in it,10.844166666666668,10.844166666666668,3,"['frame_0325.jpg', 'frame_0325.jpg', 'frame_0325.jpg']",False
320,['car'],Movement detected for car: a parking lot with cars parked in it,10.877533333333334,10.877533333333334,3,"['frame_0326.jpg', 'frame_0326.jpg', 'frame_0326.jpg']",False
321,['car'],Movement detected for car: a parking lot with cars parked in it,10.9109,10.9109,3,"['frame_0327.jpg', 'frame_0327.jpg', 'frame_0327.jpg']",False
322,['car'],Movement detected for car: a parking lot with cars parked in it,10.944266666666667,10.944266666666667,2,"['frame_0328.jpg', 'frame_0328.jpg']",False
323,['car'],Movement detected for car: a parking lot with cars parked in it,10.977633333333332,10.977633333333332,2,"['frame_0329.jpg', 'frame_0329.jpg']",False
324,['car'],Movement detected for car: a parking lot with cars parked in it,11.011,11.011,2,"['frame_0330.jpg', 'frame_0330.jpg']",False
325,['car'],Movement detected for car: a parking lot with cars parked in it,11.044366666666669,11.044366666666669,5,"['frame_0331.jpg', 'frame_0331.jpg', 'frame_0331.jpg', 'frame_0331.jpg', 'frame_0331.jpg']",False
326,['car'],Movement detected for car: a parking lot with cars parked in it,11.077733333333336,11.077733333333336,5,"['frame_0332.jpg', 'frame_0332.jpg', 'frame_0332.jpg', 'frame_0332.jpg', 'frame_0332.jpg']",False
327,['car'],Movement detected for car: a parking lot with cars parked in it,11.1111,11.1111,5,"['frame_0333.jpg', 'frame_0333.jpg', 'frame_0333.jpg', 'frame_0333.jpg', 'frame_0333.jpg']",False
328,['car'],Movement detected for car: a parking lot with cars parked in it,11.14446666666667,11.14446666666667,4,"['frame_0334.jpg', 'frame_0334.jpg', 'frame_0334.jpg', 'frame_0334.jpg']",False
329,['car'],Movement detected for car: a parking lot with cars parked in it,11.177833333333334,11.177833333333334,4,"['frame_0335.jpg', 'frame_0335.jpg', 'frame_0335.jpg', 'frame_0335.jpg']",False
330,['car'],Movement detected for car: a parking lot with cars parked in it,11.211200000000002,11.211200000000002,4,"['frame_0336.jpg', 'frame_0336.jpg', 'frame_0336.jpg', 'frame_0336.jpg']",False
331,['car'],Movement detected for car: a parking lot with cars parked in it,11.244566666666667,11.244566666666667,5,"['frame_0337.jpg', 'frame_0337.jpg', 'frame_0337.jpg', 'frame_0337.jpg', 'frame_0337.jpg']",False
332,['car'],Movement detected for car: a parking lot with cars parked in it,11.277933333333332,11.277933333333332,5,"['frame_0338.jpg', 'frame_0338.jpg', 'frame_0338.jpg', 'frame_0338.jpg', 'frame_0338.jpg']",False
333,['car'],Movement detected for car: a parking lot with cars parked in it,11.3113,11.3113,5,"['frame_0339.jpg', 'frame_0339.jpg', 'frame_0339.jpg', 'frame_0339.jpg', 'frame_0339.jpg']",False
334,['car'],Movement detected for car: a parking lot with cars parked in it,11.344666666666669,11.344666666666669,5,"['frame_0340.jpg', 'frame_0340.jpg', 'frame_0340.jpg', 'frame_0340.jpg', 'frame_0340.jpg']",False
335,['car'],Movement detected for car: a parking lot with cars parked in it,11.378033333333336,11.378033333333336,5,"['frame_0341.jpg', 'frame_0341.jpg', 'frame_0341.jpg', 'frame_0341.jpg', 'frame_0341.jpg']",False
336,['car'],Movement detected for car: a parking lot with cars parked in it,11.4114,11.4114,5,"['frame_0342.jpg', 'frame_0342.jpg', 'frame_0342.jpg', 'frame_0342.jpg', 'frame_0342.jpg']",False
337,['car'],Movement detected for car: a parking lot with cars parked in it,11.444766666666668,11.444766666666668,6,"['frame_0343.jpg', 'frame_0343.jpg', 'frame_0343.jpg', 'frame_0343.jpg', 'frame_0343.jpg', 'frame_0343.jpg']",False
